"mapping_rate","sequencing_depth","frip","frac_open","mt_content","uniq_frags","dup_level","batch","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","qc_exclude","is_cell_control","total_features_by_binary_exprs","log10_total_features_by_binary_exprs","total_binary_exprs","log10_total_binary_exprs","pct_binary_exprs_in_top_50_features","pct_binary_exprs_in_top_100_features","pct_binary_exprs_in_top_200_features","pct_binary_exprs_in_top_500_features","total_features","log10_total_features","pct_binary_exprs_top_50_features","pct_binary_exprs_top_100_features","pct_binary_exprs_top_200_features","pct_binary_exprs_top_500_features",".cluster_5","dpt_cardiac","dpt_endo","dpt_cl3","dpt_cl3_cl5","dpt_cl4"
"E8.5_CPC_p2_149",97.04,1430273,0.592795,0.324584,0.029208,126701,0.900331,"E8.5",27968,4.44667693894051,154595,5.18919825283974,6.57265758918464,7.49118664898606,9.11672434425434,13.2934441605485,6.57265758918464,7.49118664898606,9.11672434425434,13.2934441605485,"pass",FALSE,26297,4.4199227210376,26297,4.4199227210376,0.190135756930448,0.380271513860897,0.760543027721793,1.90135756930448,26297,4.4199227210376,0.190135756930448,0.380271513860897,0.760543027721793,1.90135756930448,"1",1.5067357992815,NA,NA,NA,1.35409458144576
"E8.5_CPC_p2_344",97.28,805720,0.605509,0.239816,0.010924,69989,0.905328,"E8.5",20669,4.31534047662729,85646,4.93271215531947,3.56817598019756,4.73227004179997,6.75221259603484,11.8908063423861,3.56817598019756,4.73227004179997,6.75221259603484,11.8908063423861,"pass",FALSE,19701,4.29451031473398,19701,4.29451031473398,0.25379422364347,0.50758844728694,1.01517689457388,2.5379422364347,19701,4.29451031473398,0.25379422364347,0.50758844728694,1.01517689457388,2.5379422364347,"1",1.25239885018735,NA,NA,NA,1.15071216928488
"E8.5_CPC_p2_108",95.4,940920,0.638727,0.249281,0.036057,74561,0.908073,"E8.5",21485,4.33215557139555,98769,4.9946250537686,9.75812248782513,10.8748696453341,12.8329739088175,17.787969909587,9.75812248782513,10.8748696453341,12.8329739088175,17.787969909587,"pass",FALSE,20594,4.31376179629244,20594,4.31376179629244,0.242789161891813,0.485578323783626,0.971156647567253,2.42789161891813,20594,4.31376179629244,0.242789161891813,0.485578323783626,0.971156647567253,2.42789161891813,"3",NA,NA,0.54014607448569,0.52884907635238,NA
"E8.5_CPC_p2_308",96.54,620984,0.489785,0.208904,0.040659,61983,0.885163,"E8.5",17997,4.25522424747984,63234,4.80095752289432,10.8074769902268,11.9318720941266,13.8707024701901,18.8110826454123,10.8074769902268,11.9318720941266,13.8707024701901,18.8110826454123,"pass",FALSE,17210,4.2358061046021,17210,4.2358061046021,0.290528762347472,0.581057524694945,1.16211504938989,2.90528762347472,17210,4.2358061046021,0.290528762347472,0.581057524694945,1.16211504938989,2.90528762347472,"1",1.25063841084742,NA,NA,NA,1.17470824946089
"E8.5_CPC_p2_284",96.16,234156,0.588713,0.104904,0.050483,20652,0.895421,"E8.5",9038,3.95612038639302,25579,4.40790054014264,11.6970952734665,13.3977090582118,16.4822706126119,23.6365768794714,11.6970952734665,13.3977090582118,16.4822706126119,23.6365768794714,"pass",FALSE,8748,3.94195841653081,8748,3.94195841653081,0.571559213534522,1.14311842706904,2.28623685413809,5.71559213534522,8748,3.94195841653081,0.571559213534522,1.14311842706904,2.28623685413809,5.71559213534522,"3",NA,NA,0.533801025559921,0.539692846880719,NA
"E8.5_CPC_p2_088",96.46,787286,0.608989,0.241393,0.025165,74104,0.893373,"E8.5",20801,4.31810509204004,92517,4.96622623587601,6.82469167828615,8.03852264989137,10.1721845714842,15.4922879038447,6.82469167828615,8.03852264989137,10.1721845714842,15.4922879038447,"pass",FALSE,19921,4.29933293576252,19921,4.29933293576252,0.25099141609357,0.501982832187139,1.00396566437428,2.5099141609357,19921,4.29933293576252,0.25099141609357,0.501982832187139,1.00396566437428,2.5099141609357,"1",1.36770583304861,NA,NA,NA,1.21433132923003
"E8.5_CPC_p2_296",97.49,538010,0.572656,0.174291,0.075833,43629,0.902129,"E8.5",15019,4.17666993266815,54033,4.73266711844844,14.9242129809561,16.1938074880166,18.3924638646753,23.7762108341199,14.9242129809561,16.1938074880166,18.3924638646753,23.7762108341199,"pass",FALSE,14382,4.1578494804529,14382,4.1578494804529,0.347656793213739,0.695313586427479,1.39062717285496,3.47656793213739,14382,4.1578494804529,0.347656793213739,0.695313586427479,1.39062717285496,3.47656793213739,"1",1.17146595757905,NA,NA,NA,1.10199050510843
"E8.5_CPC_p2_217",96.61,373149,0.583212,0.127094,0.120212,29033,0.898585,"E8.5",10952,4.03953308766939,38479,4.58523506336578,23.303620156449,24.7043842095689,27.084903453832,32.8880688167572,23.303620156449,24.7043842095689,27.084903453832,32.8880688167572,"pass",FALSE,10564,4.02386950138833,10564,4.02386950138833,0.473305566073457,0.946611132146914,1.89322226429383,4.73305566073457,10564,4.02386950138833,0.473305566073457,0.946611132146914,1.89322226429383,4.73305566073457,"3",NA,NA,0.543208665954325,0.543699307256227,NA
"E8.5_CPC_p2_256",96.76,497380,0.530184,0.17312,0.047571,41904,0.902323,"E8.5",14918,4.17373971395189,46606,4.66845114915921,11.2024202892331,12.4383126636055,14.583959146891,19.8107539801742,11.2024202892331,12.4383126636055,14.583959146891,19.8107539801742,"pass",FALSE,13944,4.14441851860207,13944,4.14441851860207,0.358577165806081,0.717154331612163,1.43430866322433,3.58577165806081,13944,4.14441851860207,0.358577165806081,0.717154331612163,1.43430866322433,3.58577165806081,"1",1.32646345591753,NA,NA,NA,1.15888176058771
"E8.5_CPC_p2_033",96.2,1386854,0.605294,0.335081,0.064753,103789,0.910383,"E8.5",28881,4.46062726365139,134281,5.12801780101875,13.7160134345142,14.4823169324029,15.8563013382385,19.3742971827734,13.7160134345142,14.4823169324029,15.8563013382385,19.3742971827734,"pass",FALSE,27126,4.43340176738907,27126,4.43340176738907,0.18432500184325,0.3686500036865,0.737300007373,1.8432500184325,27126,4.43340176738907,0.18432500184325,0.3686500036865,0.737300007373,1.8432500184325,"3",NA,NA,0.38837930021579,0.398299156607774,NA
"E8.5_CPC_p2_251",96.81,708078,0.494271,0.216466,0.028107,66666,0.894259,"E8.5",18658,4.27088836469883,67790,4.83117204033043,7.95692580026553,9.17096916949403,11.2848502729016,16.5968431922112,7.95692580026553,9.17096916949403,11.2848502729016,16.5968431922112,"pass",FALSE,17854,4.2517598545288,17854,4.2517598545288,0.280049288674807,0.560098577349614,1.12019715469923,2.80049288674807,17854,4.2517598545288,0.280049288674807,0.560098577349614,1.12019715469923,2.80049288674807,"3",NA,NA,0.473133657717108,0.484191447043103,NA
"E8.5_CPC_p2_112",97.79,700501,0.60745,0.24253,0.057102,59891,0.900644,"E8.5",20903,4.32022939671927,77108,4.8871050709462,10.7226228147533,11.8327540592416,13.7638117964414,18.496135290761,10.7226228147533,11.8327540592416,13.7638117964414,18.496135290761,"pass",FALSE,19724,4.29501701188146,19724,4.29501701188146,0.253498276211722,0.506996552423444,1.01399310484689,2.53498276211722,19724,4.29501701188146,0.253498276211722,0.506996552423444,1.01399310484689,2.53498276211722,"3",NA,NA,0.337787333914487,0.366804600478211,NA
"E8.5_CPC_p2_029",96.9,427481,0.423242,0.129112,0.054164,35938,0.901432,"E8.5",11127,4.04641711698399,32127,4.50688369112891,15.3235596227472,16.6682229900084,19.0680735829676,24.7735549537772,15.3235596227472,16.6682229900084,19.0680735829676,24.7735549537772,"pass",FALSE,10514,4.02180927702234,10514,4.02180927702234,0.475556400989157,0.951112801978315,1.90222560395663,4.75556400989157,10514,4.02180927702234,0.475556400989157,0.951112801978315,1.90222560395663,4.75556400989157,"5",NA,3.51247287901225,NA,1.70593731645405,NA
"E8.5_CPC_p2_158",95.58,638914,0.657576,0.224957,0.028223,55642,0.900257,"E8.5",19385,4.28748820840129,75272,4.87663922515454,7.85551068126262,9.08305877351472,11.2153257519396,16.3845785949623,7.85551068126262,9.08305877351472,11.2153257519396,16.3845785949623,"pass",FALSE,18515,4.26754717211077,18515,4.26754717211077,0.270051309748852,0.540102619497705,1.08020523899541,2.70051309748852,18515,4.26754717211077,0.270051309748852,0.540102619497705,1.08020523899541,2.70051309748852,"2",0.237111092789305,0.13705622609256,0.114172392711102,0.118107786245198,0.301496456835107
"E8.5_CPC_p2_244",94.67,572690,0.562411,0.19858,0.024034,51816,0.895898,"E8.5",17114,4.2333769034739,59670,4.77576331605497,9.65309200603318,10.8094519859226,12.8104575163399,17.8498407910173,9.65309200603318,10.8094519859226,12.8104575163399,17.8498407910173,"pass",FALSE,16349,4.21351775699631,16349,4.21351775699631,0.305829102697413,0.611658205394825,1.22331641078965,3.05829102697413,16349,4.21351775699631,0.305829102697413,0.611658205394825,1.22331641078965,3.05829102697413,"3",NA,NA,0.507821461708353,0.505382574357456,NA
"E8.5_CPC_p2_288",97.32,330869,0.641111,0.138229,0.051904,27144,0.903962,"E8.5",11912,4.07602114178355,36694,4.56460689203565,9.71821006159045,11.1053578241674,13.710688395923,20.172235242819,9.71821006159045,11.1053578241674,13.710688395923,20.172235242819,"pass",FALSE,11555,4.06280753317216,11555,4.06280753317216,0.43271311120727,0.865426222414539,1.73085244482908,4.3271311120727,11555,4.06280753317216,0.43271311120727,0.865426222414539,1.73085244482908,4.3271311120727,"3",NA,NA,0.572767853008027,0.563930639258399,NA
"E8.5_CPC_p2_130",97.13,331158,0.603304,0.143507,0.051256,29375,0.897002,"E8.5",12363,4.09215899639127,37310,4.57183688904785,10.6057357276869,11.9619404985259,14.433127847762,20.3350308228357,10.6057357276869,11.9619404985259,14.433127847762,20.3350308228357,"pass",FALSE,11855,4.07393819063525,11855,4.07393819063525,0.421762969211303,0.843525938422606,1.68705187684521,4.21762969211303,11855,4.07393819063525,0.421762969211303,0.843525938422606,1.68705187684521,4.21762969211303,"3",NA,NA,0.502684276579439,0.507412667189664,NA
"E8.5_CPC_p2_238",97.44,356483,0.649526,0.136141,0.07061,26351,0.912585,"E8.5",11728,4.06926098628475,36793,4.56577700401751,12.8366808903868,14.2826081048025,16.851031446199,23.0668877232082,12.8366808903868,14.2826081048025,16.851031446199,23.0668877232082,"pass",FALSE,11223,4.0501476580203,11223,4.0501476580203,0.445513677269892,0.891027354539784,1.78205470907957,4.45513677269892,11223,4.0501476580203,0.445513677269892,0.891027354539784,1.78205470907957,4.45513677269892,"2",0.470631486218019,0.286948900275488,0.190967741133009,0.220649175322192,0.617628857946448
"E8.5_CPC_p2_199",97.67,417652,0.628236,0.163156,0.080589,32640,0.905053,"E8.5",14060,4.14801620823987,44544,4.64879896327133,14.019845545977,15.1558010057471,17.1807650862069,22.4497126436782,14.019845545977,15.1558010057471,17.1807650862069,22.4497126436782,"pass",FALSE,13497,4.13026942380537,13497,4.13026942380537,0.37045269319108,0.740905386382159,1.48181077276432,3.70452693191079,13497,4.13026942380537,0.37045269319108,0.740905386382159,1.48181077276432,3.70452693191079,"3",NA,NA,0.444584527163602,0.462466955418487,NA
"E8.5_CPC_p2_246",97.35,475984,0.580363,0.185438,0.035016,40070,0.904623,"E8.5",15983,4.20368547088191,48139,4.68250608593901,7.8584931136916,9.07995596086333,11.1801242236025,16.313176426598,7.8584931136916,9.07995596086333,11.1801242236025,16.313176426598,"pass",FALSE,15114,4.17940815151384,15114,4.17940815151384,0.330819108111685,0.661638216223369,1.32327643244674,3.30819108111685,15114,4.17940815151384,0.330819108111685,0.661638216223369,1.32327643244674,3.30819108111685,"3",NA,NA,0.251431150078795,0.317437543694234,NA
"E8.5_CPC_p2_257",97.05,441791,0.598002,0.173711,0.042582,38628,0.899556,"E8.5",14971,4.17527981844238,48204,4.68309208719713,9.47431748402622,10.7231764998755,12.8433325035267,18.1872873620446,9.47431748402622,10.7231764998755,12.8433325035267,18.1872873620446,"pass",FALSE,14380,4.15778908628205,14380,4.15778908628205,0.347705146036161,0.695410292072323,1.39082058414465,3.47705146036161,14380,4.15778908628205,0.347705146036161,0.695410292072323,1.39082058414465,3.47705146036161,"3",NA,NA,0.536004158950454,0.54253319698568,NA
"E8.5_CPC_p2_258",97.42,492260,0.621799,0.175648,0.099889,39829,0.89844,"E8.5",15133,4.17995372963155,54954,4.74000721220305,17.5055500964443,18.6847181278888,20.7428030716599,25.8761873566983,17.5055500964443,18.6847181278888,20.7428030716599,25.8761873566983,"pass",FALSE,14528,4.1622357237662,14528,4.1622357237662,0.344162995594714,0.688325991189427,1.37665198237885,3.44162995594714,14528,4.1622357237662,0.344162995594714,0.688325991189427,1.37665198237885,3.44162995594714,"1",1.23675784081094,NA,NA,NA,1.14459192657564
"E8.5_CPC_p2_383",96.44,451896,0.670875,0.164849,0.038991,39509,0.899596,"E8.5",14205,4.15247181033604,55007,4.74042585500696,8.70071081862308,10.1914301816132,12.772919810206,19.0103077790099,8.70071081862308,10.1914301816132,12.772919810206,19.0103077790099,"pass",FALSE,13767,4.1388708573195,13767,4.1388708573195,0.363187332025859,0.726374664051718,1.45274932810344,3.63187332025859,13767,4.1388708573195,0.363187332025859,0.726374664051718,1.45274932810344,3.63187332025859,"2",0.507071664799454,0.411803319930728,0.251232636659684,0.294421776251158,0.755188229901061
"E8.5_CPC_p2_315",95.18,377879,0.657568,0.150095,0.060327,31464,0.899122,"E8.5",12935,4.11180000689834,43987,4.64333421638219,13.8495464569077,15.2249528269716,17.6006547389001,23.4569304567258,13.8495464569077,15.2249528269716,17.6006547389001,23.4569304567258,"pass",FALSE,12437,4.0947505524775,12437,4.0947505524775,0.40202621210903,0.804052424218059,1.60810484843612,4.02026212109029,12437,4.0947505524775,0.40202621210903,0.804052424218059,1.60810484843612,4.02026212109029,"3",NA,NA,0.407636360376333,0.438265322735621,NA
"E8.5_CPC_p2_106",95.53,1342249,0.652642,0.306848,0.042814,102640,0.910547,"E8.5",26449,4.4224256763712,139927,5.14590462677747,10.5905222008619,11.552452350154,13.2340434655213,17.4755408177121,10.5905222008619,11.552452350154,13.2340434655213,17.4755408177121,"pass",FALSE,24838,4.39513410747781,24838,4.39513410747781,0.201304452854497,0.402608905708994,0.805217811417989,2.01304452854497,24838,4.39513410747781,0.201304452854497,0.402608905708994,0.805217811417989,2.01304452854497,"1",1.58080916755666,NA,NA,NA,1.40278056453239
"E8.5_CPC_p2_323",97.47,596376,0.687562,0.215457,0.048026,53638,0.895777,"E8.5",18568,4.26878851622358,77438,4.88895973612257,8.38348097833105,9.57023683462899,11.7229267284796,17.137581032568,8.38348097833105,9.57023683462899,11.7229267284796,17.137581032568,"pass",FALSE,17874,4.25224605047312,17874,4.25224605047312,0.279735929282757,0.559471858565514,1.11894371713103,2.79735929282757,17874,4.25224605047312,0.279735929282757,0.559471858565514,1.11894371713103,2.79735929282757,"3",NA,NA,0.603437860492432,0.572730360973617,NA
"E8.5_CPC_p2_213",97.48,560661,0.549875,0.17508,0.0359,47050,0.904532,"E8.5",15086,4.17860289034059,53613,4.72927821000693,8.18271687836905,9.53313562009214,11.8833118833119,17.7531568835917,8.18271687836905,9.53313562009214,11.8833118833119,17.7531568835917,"pass",FALSE,14223,4.15302174362614,14223,4.15302174362614,0.35154327497715,0.703086549954299,1.4061730999086,3.5154327497715,14223,4.15302174362614,0.35154327497715,0.703086549954299,1.4061730999086,3.5154327497715,"1",1.55295909813635,NA,NA,NA,1.33757355332585
"E8.5_CPC_p2_293",97.09,1344466,0.585088,0.321255,0.04781,115454,0.900767,"E8.5",27685,4.44226021456056,141769,5.1515843393599,9.97749860688867,10.8570985194224,12.4258476817922,16.4655178494593,9.97749860688867,10.8570985194224,12.4258476817922,16.4655178494593,"pass",FALSE,26281,4.41965841096058,26281,4.41965841096058,0.190251512499524,0.380503024999049,0.761006049998098,1.90251512499524,26281,4.41965841096058,0.190251512499524,0.380503024999049,0.761006049998098,1.90251512499524,"1",1.44459560882177,NA,NA,NA,1.29148021085289
"E8.5_CPC_p2_289",97,780478,0.615922,0.235222,0.04222,67784,0.900077,"E8.5",20268,4.30683232268438,87116,4.94010291144608,8.78369071123559,9.92928968272189,11.9197391983103,16.9440745672437,8.78369071123559,9.92928968272189,11.9197391983103,16.9440745672437,"pass",FALSE,19484,4.28970041012871,19484,4.28970041012871,0.256620817080682,0.513241634161363,1.02648326832273,2.56620817080682,19484,4.28970041012871,0.256620817080682,0.513241634161363,1.02648326832273,2.56620817080682,"1",1.35970015024255,NA,NA,NA,1.22176152315971
"E8.5_CPC_p2_180",97.67,967544,0.558826,0.267109,0.036016,84311,0.901779,"E8.5",23022,4.36216191349691,97674,4.98978341989682,7.85777177140283,8.89080000819051,10.7326412351291,15.3479943485472,7.85777177140283,8.89080000819051,10.7326412351291,15.3479943485472,"pass",FALSE,21840,4.33927251885594,21840,4.33927251885594,0.228937728937729,0.457875457875458,0.915750915750916,2.28937728937729,21840,4.33927251885594,0.228937728937729,0.457875457875458,0.915750915750916,2.28937728937729,"1",1.29274158811443,NA,NA,NA,1.1850986874351
"E8.5_CPC_p2_135",95.88,842602,0.625376,0.239955,0.047473,72152,0.899042,"E8.5",20677,4.31550853099019,94695,4.97633163460394,10.52431490575,11.6658746501927,13.6247953957442,18.5976028301389,10.52431490575,11.6658746501927,13.6247953957442,18.5976028301389,"pass",FALSE,19911,4.29911488360054,19911,4.29911488360054,0.251117472753754,0.502234945507508,1.00446989101502,2.51117472753754,19911,4.29911488360054,0.251117472753754,0.502234945507508,1.00446989101502,2.51117472753754,"1",1.54114009592183,NA,NA,NA,1.34844135716107
"E8.5_CPC_p2_156",96.57,314429,0.578401,0.11423,0.033771,27181,0.90057,"E8.5",9840,3.99303923180691,32514,4.51208375834392,8.88847880912838,10.8630128560005,14.1692809251399,22.1289290767054,8.88847880912838,10.8630128560005,14.1692809251399,22.1289290767054,"pass",FALSE,9548,3.97995789334067,9548,3.97995789334067,0.523669878508588,1.04733975701718,2.09467951403435,5.23669878508588,9548,3.97995789334067,0.523669878508588,1.04733975701718,2.09467951403435,5.23669878508588,"1",1.14727396924897,NA,NA,NA,1.12041957967454
"E8.5_CPC_p2_198",97.39,602309,0.675702,0.22396,0.031452,50257,0.906027,"E8.5",19301,4.28560231128561,70070,4.84553831545822,6.44641073212502,7.57100042814328,9.58041958041958,14.5868417296989,6.44641073212502,7.57100042814328,9.58041958041958,14.5868417296989,"pass",FALSE,18377,4.26429824719022,18377,4.26429824719022,0.272079229471622,0.544158458943244,1.08831691788649,2.72079229471622,18377,4.26429824719022,0.272079229471622,0.544158458943244,1.08831691788649,2.72079229471622,"1",1.41966505121329,NA,NA,NA,1.25224294098614
"E8.5_CPC_p2_068",97.04,748195,0.593571,0.221988,0.010415,65464,0.903952,"E8.5",19130,4.28173767170692,78471,4.89471472152595,3.71729683577373,4.95342228339132,7.08159702310408,12.5422130468581,3.71729683577373,4.95342228339132,7.08159702310408,12.5422130468581,"pass",FALSE,18312,4.26275949540612,18312,4.26275949540612,0.27304499781564,0.54608999563128,1.09217999126256,2.7304499781564,18312,4.26275949540612,0.27304499781564,0.54608999563128,1.09217999126256,2.7304499781564,"1",0.891417420044182,NA,NA,NA,1.02973091214073
"E8.5_CPC_p2_314",97.57,270131,0.744599,0.110692,0.192055,19036,0.897706,"E8.5",9538,3.9795028487874,35079,4.545059584694,27.5235896120186,28.9489438125374,31.3492402862111,37.1247755067134,27.5235896120186,28.9489438125374,31.3492402862111,37.1247755067134,"pass",FALSE,9215,3.96454246607914,9215,3.96454246607914,0.542593597395551,1.0851871947911,2.1703743895822,5.42593597395551,9215,3.96454246607914,0.542593597395551,1.0851871947911,2.1703743895822,5.42593597395551,"3",NA,NA,0.361692258186979,0.39329508211378,NA
"E8.5_CPC_p2_364",96.01,395668,0.557125,0.130457,0.052683,32097,0.904434,"E8.5",11242,4.05088221066403,37684,4.57616851960781,14.080246258359,15.725506846407,18.5091816155398,25.270671903195,14.080246258359,15.725506846407,18.5091816155398,25.270671903195,"pass",FALSE,10609,4.02571538390134,10609,4.02571538390134,0.471297954566877,0.942595909133754,1.88519181826751,4.71297954566877,10609,4.02571538390134,0.471297954566877,0.942595909133754,1.88519181826751,4.71297954566877,"2",1.00297100909266,0.878441956131439,0.339071072799398,0.432902393428532,1.03309041825641
