"Cell","Background","Timepoint","X3_prime_bias","aligned_to_genes","intergenic","exonic","X5_prime_bias","secondaryalignments","readsaligned","totalalignments","non_uniquealignments","intronic","percent_genes","is.sc","is.neg.ctrl","is.pos.ctrl","Platform","total_counts","log10_total_counts","filter_on_total_counts","total_features","log10_total_features","filter_on_total_features","pct_dropout","exprs_feature_controls_mito","pct_exprs_feature_controls_mito","filter_on_pct_exprs_feature_controls_mito","counts_feature_controls_mito","pct_counts_feature_controls_mito","filter_on_pct_counts_feature_controls_mito","tpm_feature_controls_mito","pct_tpm_feature_controls_mito","filter_on_pct_tpm_feature_controls_mito","n_detected_feature_controls_mito","exprs_feature_controls_housekeeping","pct_exprs_feature_controls_housekeeping","filter_on_pct_exprs_feature_controls_housekeeping","counts_feature_controls_housekeeping","pct_counts_feature_controls_housekeeping","filter_on_pct_counts_feature_controls_housekeeping","tpm_feature_controls_housekeeping","pct_tpm_feature_controls_housekeeping","filter_on_pct_tpm_feature_controls_housekeeping","n_detected_feature_controls_housekeeping","log10_counts_feature_controls_mito","log10_tpm_feature_controls_mito","log10_counts_feature_controls_housekeeping","log10_tpm_feature_controls_housekeeping","qc.exclude","n_detected_feature_controls","counts_feature_controls","pct_counts_feature_controls","filter_on_pct_counts_feature_controls","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","pct_counts_top_50_endogenous_features","pct_counts_top_100_endogenous_features","pct_counts_top_200_endogenous_features","pct_counts_top_500_endogenous_features","tpm_feature_controls","pct_tpm_feature_controls","filter_on_pct_tpm_feature_controls","pct_tpm_top_50_features","pct_tpm_top_100_features","pct_tpm_top_200_features","pct_tpm_top_500_features","pct_tpm_top_50_endogenous_features","pct_tpm_top_100_endogenous_features","pct_tpm_top_200_endogenous_features","pct_tpm_top_500_endogenous_features","counts_endogenous_features","tpm_endogenous_features","log10_counts_feature_controls","log10_tpm_feature_controls","log10_counts_endogenous_features","log10_tpm_endogenous_features","is_cell_control","cellcycle","cluster","tsne1","tsne2","dpt","dm1","dm2","dm3"
"c1run3_82_X_isl1.e9.5","c1run3_82_X_isl1-e9.5","isl1","e9.5",0.52,826843,770046,826843,0.55,809890,3846359,4656249,1221901,1831196,21.4967713622155,TRUE,FALSE,FALSE,"C1",1891235.46,6.27674560214636,FALSE,163,2.21218760440396,FALSE,98.6476395918029,176.354109173747,0.463541555685017,FALSE,110813.19,5.79505254192706,FALSE,188.993488607615,0.587432559877566,FALSE,13,11.5163834364751,0.0302704729649901,FALSE,3728.76,0.194998087468071,FALSE,11.182127392877,0.0347564657791609,FALSE,1,5.044595376314,2.27873871721473,3.57168088702878,1.08572313676237,FALSE,0,0,0,FALSE,20.3641941019867,27.8785180984286,37.7689275136582,55.414507720789,20.3641941019867,27.8785180984286,37.7689275136582,55.414507720789,0,0,FALSE,2.07223611058918,3.93104976466207,7.38706001476845,16.6400624654024,2.07223611058918,3.93104976466207,7.38706001476845,16.6400624654024,1891235.46,29211.6556037014,0,0,6.27674583178163,4.46557103871304,FALSE,"G1",3,-8.25718096540955,-24.3439602485201,0.0974848552990751,0.0260059351477595,-0.00741446352790273,0.0610476478247067
"c1run3_83_X_isl1.e9.5","c1run3_83_X_isl1-e9.5","isl1","e9.5",0.49,1403369,1116993,1403369,0.62,879107,4350213,5229320,1344830,1351818,32.2597767051866,TRUE,FALSE,FALSE,"C1",3074462.42,6.48776918891218,FALSE,151,2.17897694729317,FALSE,98.747199867253,161.081331691141,0.424263778464451,FALSE,91627.26,2.95481575909994,FALSE,175.17713779994,0.540408535835432,FALSE,10,10.6630324386725,0.0280848089895015,FALSE,3345.96,0.107901243989158,FALSE,10.3873927000716,0.0320443395222278,FALSE,1,4.96202943948902,2.24594955009458,3.52465052207302,1.05642429777589,FALSE,0,0,0,FALSE,23.416336635528,31.73616381364,41.704021544033,57.9138625477165,23.416336635528,31.73616381364,41.704021544033,57.9138625477165,0,0,FALSE,2.06784615033526,3.88029580821695,7.25518079445906,16.398432757345,2.06784615033526,3.88029580821695,7.25518079445906,16.398432757345,3074462.42,29695.8734643437,0,0,6.48776933017083,4.47271072848697,FALSE,"G1",2,36.96128301483,-13.5321558660342,0.565875272513145,-0.258034698772711,-0.00530456005911523,-0.0217467643805835
"c1run3_84_X_isl1.e9.5","c1run3_84_X_isl1-e9.5","isl1","e9.5",0.51,1617863,1318146,1617863,0.59,1427718,6185248,7612966,2142423,2526327,26.1568008267413,TRUE,FALSE,FALSE,"C1",3654622.12,6.56284247850786,FALSE,157,2.19589965240923,FALSE,98.6974197295279,170.525342640508,0.411933776806002,FALSE,138553.63,3.76376498157892,FALSE,183.335728694583,0.515415381871421,FALSE,13,11.4668048465665,0.0277000717617759,FALSE,6935.79,0.188408513884373,FALSE,11.2475181381067,0.0316203715311563,FALSE,1,5.14162104292846,2.26560952008638,3.84115854714164,1.08804809130239,FALSE,0,0,0,FALSE,19.6732936099013,27.1009655028301,36.8731763709677,53.5457805416008,19.6732936099013,27.1009655028301,36.8731763709677,53.5457805416008,0,0,FALSE,1.85135964673218,3.52085856103835,6.61726893789276,14.9138213214508,1.85135964673218,3.52085856103835,6.61726893789276,14.9138213214508,3654622.12,32596.6833279827,0,0,6.56284259734215,4.51318673645983,FALSE,"G2M",3,4.62474487671891,-12.113326225708,0.0886667748116868,0.0209386886247185,0.0130055424740076,0.0280398668769909
"c1run3_86_X_isl1.e9.5","c1run3_86_X_isl1-e9.5","isl1","e9.5",0.44,1130471,769557,1130471,0.72,1235927,3317370,4553297,1811271,825265,34.077326315726,TRUE,FALSE,FALSE,"C1",2570112.74,6.40995217441534,FALSE,183,2.26245108973043,FALSE,98.481705799386,152.382060726777,0.415595946922966,FALSE,38398.09,1.45032836973166,FALSE,159.348626792662,0.531805937706797,FALSE,9,12.5336035327179,0.0341832549297031,FALSE,10451.11,0.394747273319746,FALSE,11.8932332629185,0.0396921655056479,FALSE,1,4.58432093237114,2.20506524503201,4.01920397167733,1.11036183994175,FALSE,0,0,0,FALSE,19.4875700277646,28.1272194308487,38.8932957859272,58.0028345371339,19.4875700277646,28.1272194308487,38.8932957859272,58.0028345371339,0,0,FALSE,2.25966531814082,4.33289174685222,8.16690201706099,18.3573124452624,2.25966531814082,4.33289174685222,8.16690201706099,18.3573124452624,2570112.74,26888.3611624013,0,0,6.40995234339407,4.42958048437504,FALSE,"G1",NA,-22.0118605380318,-11.5316362166586,0.0878128083165453,0.0207437301522156,-0.00316156586456336,0.0226001335160475
"c1run3_87_X_isl1.e9.5","c1run3_87_X_isl1-e9.5","isl1","e9.5",0.49,1368055,1093426,1368055,0.59,1162287,4512393,5674680,1718779,1483714,30.3177272015093,TRUE,FALSE,FALSE,"C1",3059611.29,6.48566625480472,FALSE,166,2.22010808804005,FALSE,98.6227495229403,159.038090395517,0.446841714798168,FALSE,77336.48,2.50522126257003,FALSE,175.766721327021,0.564883898980386,FALSE,11,11.3193547006724,0.0318034494269792,FALSE,5250.92,0.170097170598588,FALSE,11.1678069938265,0.0358914037316307,FALSE,1,4.88839001671656,2.24740050669281,3.7203181020665,1.08521231230555,FALSE,0,0,0,FALSE,19.8536582730416,27.3579131681136,37.5716795711,56.3858136371304,19.8536582730416,27.3579131681136,37.5716795711,56.3858136371304,0,0,FALSE,2.11423442569248,4.00895632496625,7.55710276715316,17.1966273414704,2.11423442569248,4.00895632496625,7.55710276715316,17.1966273414704,3059611.29,28489.911182472,0,0,6.48566639674903,4.45470633885659,FALSE,"G1",3,-1.57321117136082,-24.6862800642653,0.0921223318603254,0.0199836606145042,0.00812298122352052,0.0358849441148901
"c1run3_88_X_isl1.e9.5","c1run3_88_X_isl1-e9.5","isl1","e9.5",0.55,1182702,919105,1182702,0.62,1266815,4042765,5309580,1914220,1284325,29.2547798350881,TRUE,FALSE,FALSE,"C1",2797515.05,6.44677243161303,FALSE,175,2.24303804868629,FALSE,98.5480793163528,177.259147029802,0.502108981053082,FALSE,142697.99,5.06882663056228,FALSE,187.875634230429,0.630350510058037,FALSE,12,11.7264197302175,0.0332165688530046,FALSE,6350.21,0.225568093549621,FALSE,11.3118788440564,0.0379530247670127,FALSE,1,5.15442089926055,2.27617593567832,3.80285647273489,1.09032433313786,FALSE,0,0,0,FALSE,23.2485369471024,31.4247335327115,41.7041924403588,59.1599959399682,23.2485369471024,31.4247335327115,41.7041924403588,59.1599959399682,0,0,FALSE,2.2361609613217,4.23843690612916,7.9764362902553,17.9552499042223,2.2361609613217,4.23843690612916,7.9764362902553,17.9552499042223,2797515.05,27384.6000617784,0,0,6.44677258685595,4.43752226144753,FALSE,"G1",3,10.1163177813495,-22.8343498975866,0.103822122681574,0.0124947358455746,0.00687808358072031,0.0515092878987503
"c1run3_89_X_isl1.e9.5","c1run3_89_X_isl1-e9.5","isl1","e9.5",0.48,1571475,1255065,1571475,0.63,1411427,4853339,6264766,2107771,1318732,32.379254776969,TRUE,FALSE,FALSE,"C1",3600367.82,6.55634687133292,FALSE,170,2.23044892137827,FALSE,98.589562764457,124.046336451941,0.332450900666994,FALSE,38476.74,1.06345351345793,FALSE,128.98639661172,0.392976483688605,FALSE,8,10.6526216942272,0.0285496031402963,FALSE,3875.88,0.107124933238661,FALSE,10.4866640998309,0.0319492015579001,FALSE,1,4.58520955571627,2.11389790472537,3.58848235861764,1.06019392134394,FALSE,0,0,0,FALSE,19.292519673726,26.7211687276996,36.4075965438442,53.9212301925307,19.292519673726,26.7211687276996,36.4075965438442,53.9212301925307,0,0,FALSE,1.96013858918528,3.73145837385282,7.06942561255733,16.1340656640144,1.96013858918528,3.73145837385282,7.06942561255733,16.1340656640144,3600367.82,30359.2783690576,0,0,6.55634699195794,4.48230574922579,FALSE,"G1",3,12.3390495185274,-15.0178177180454,0.106177229637415,0.00715216376153566,0.0114469260981904,0.0413817732141934
"c1run3_90_X_isl1.e9.5","c1run3_90_X_isl1-e9.5","isl1","e9.5",0.55,1940706,1497308,1940706,0.62,1564284,5929059,7493343,2368965,1672607,32.7321080798825,TRUE,FALSE,FALSE,"C1",4361524.92,6.63963835820301,FALSE,183,2.26245108973043,FALSE,98.481705799386,171.16209732112,0.428516886417337,FALSE,153515.13,3.48649031059821,FALSE,182.41780237697,0.551305449906575,FALSE,13,10.9703052488472,0.0274649652105174,FALSE,5879.48,0.133529184070365,FALSE,10.4987096162918,0.0317293364629358,FALSE,1,5.18615401370221,2.26344148563534,3.76941277723994,1.06064910661733,FALSE,0,0,0,FALSE,25.0934833590266,33.5302199763655,43.7545861826693,59.4266369570577,25.0934833590266,33.5302199763655,43.7545861826693,59.4266369570577,0,0,FALSE,2.05152344374171,3.86502833720555,7.28311913136582,16.328859439824,2.05152344374171,3.86502833720555,7.28311913136582,16.328859439824,4361524.92,30010.4428374165,0,0,6.639638457777,4.47728687517378,FALSE,"G1",2,35.3035276110872,-9.24544176536094,0.57598780092618,-0.263510049546705,-0.00325730412734448,-0.0308665806205381
"c1run3_92_X_isl1.e9.5","c1run3_92_X_isl1-e9.5","isl1","e9.5",0.51,1640711,1417646,1640711,0.6,1592593,5944154,7536747,2388638,2079011,27.602094427567,TRUE,FALSE,FALSE,"C1",3785384.27,6.57810997310151,FALSE,164,2.2148438480477,FALSE,98.639342902182,160.62127754775,0.481285737621974,FALSE,138128.17,3.61665919864956,FALSE,171.242329592288,0.590037254587006,FALSE,13,11.3934746521964,0.0341394174904968,FALSE,6839,0.179067979106393,FALSE,11.0917328867054,0.0382179782105627,FALSE,1,5.14028540220133,2.23613989072529,3.83505610172012,1.08248854479827,FALSE,0,0,0,FALSE,22.2197536632127,29.9085817778812,39.6852806174947,58.1659636895993,22.2197536632127,29.9085817778812,39.6852806174947,58.1659636895993,0,0,FALSE,2.3122177053499,4.36830350295238,8.1895372880527,18.5240962670787,2.3122177053499,4.36830350295238,8.1895372880527,18.5240962670787,3785384.27,26418.9910288093,0,0,6.57811008783079,4.42193266580919,FALSE,"G1",3,-4.29632445074015,-24.1977877514292,0.0971531778519394,0.0256737090926029,-0.00413641234267135,0.0600679713997908
"c1run3_93_X_isl1.e9.5","c1run3_93_X_isl1-e9.5","isl1","e9.5",0.52,1441865,1192894,1441865,0.6,1295780,5189358,6485138,1952060,1887620,27.7850362222071,TRUE,FALSE,FALSE,"C1",3283462.22,6.51633202359608,FALSE,166,2.22010808804005,FALSE,98.6227495229403,146.471143621749,0.412719702201531,FALSE,64894.87,1.95400274055343,FALSE,160.198680285431,0.519390866658222,FALSE,10,11.2514085903459,0.0317037055076683,FALSE,5389.15,0.162268818309575,FALSE,11.0248141576997,0.035744288092205,FALSE,1,4.8122170589994,2.20736148196596,3.73160085113587,1.08007837311995,FALSE,0,0,0,FALSE,19.6108100796116,27.6380987261672,38.1625712751463,56.4647291723673,19.6108100796116,27.6380987261672,38.1625712751463,56.4647291723673,0,0,FALSE,2.12256726291419,4.04647344498243,7.64160500056579,17.4174149202599,2.12256726291419,4.04647344498243,7.64160500056579,17.4174149202599,3283462.22,28196.4962656283,0,0,6.51633215586329,4.45021054781244,FALSE,"G1",3,2.20668355236834,-21.5190822374507,0.0954105152074671,0.0222393040142038,-0.00573299194361047,0.0492774279072685
"c1run3_95_X_isl1.e9.5","c1run3_95_X_isl1-e9.5","isl1","e9.5",0.48,1876785,1453284,1876785,0.61,1403059,5365474,6768533,2074394,1347190,34.978922645045,TRUE,FALSE,FALSE,"C1",4141174.71,6.61712355312695,FALSE,172,2.23552844690755,FALSE,98.5729693852153,109.431354178381,0.313684183477284,FALSE,29817.53,0.713211963559839,FALSE,122.771885205878,0.399395215033528,FALSE,7,10.9852845667486,0.0314892385775383,FALSE,5640.8,0.134923517945596,FALSE,10.7921558244063,0.035108489121398,FALSE,1,4.47448622970636,2.09262200585854,3.75141768649217,1.07159320942548,FALSE,0,0,0,FALSE,17.3385051412139,24.7169385905962,34.9902006428509,53.4412939559364,17.3385051412139,24.7169385905962,34.9902006428509,53.4412939559364,0,0,FALSE,2.09682380453895,4.02700688469828,7.6372579470884,17.3756218111972,2.09682380453895,4.02700688469828,7.6372579470884,17.3756218111972,4141174.71,28227.80765682,0,0,6.61712365799923,4.45069253457626,FALSE,"G1",NA,15.1965438464081,-20.9829109163031,0.091750997117496,0.0140107843971237,0.0116232336151846,0.017357743944678
"c1run3_96_X_isl1.e9.5","c1run3_96_X_isl1-e9.5","isl1","e9.5",0.46,605325,435066,605325,0.69,655526,1959445,2614971,962520,606639,30.8926762425074,TRUE,FALSE,FALSE,"C1",1406771.6,6.14822359216709,FALSE,170,2.23044892137827,FALSE,98.589562764457,108.022747385054,0.285288599337721,FALSE,8319.86,0.587799490646215,FALSE,111.079327575078,0.347506785099779,FALSE,3,12.5237985413629,0.0330754126398712,FALSE,5549.5,0.392073096583496,FALSE,12.0696310160053,0.0377593091646839,FALSE,1,3.92016821498695,2.04952551671643,3.74433210698937,1.11626332667964,FALSE,0,0,0,FALSE,20.0095296208709,27.6696906590949,37.4629321490425,54.3270648909887,20.0095296208709,27.6696906590949,37.4629321490425,54.3270648909887,0,0,FALSE,2.06394123949495,3.94328267490405,7.40816552582198,16.7505243387328,2.06394123949495,3.94328267490405,7.40816552582198,16.7505243387328,1406771.6,29426.26730978,0,0,6.14822390088411,4.46874993429173,FALSE,"S",4,-18.0651665847234,-4.15463349333356,0.0924811840613729,0.0226383033031828,0.015485429187691,0.0435359303851632
"c1run4_04_X_isl1.e9.5","c1run4_04_X_isl1-e9.5","isl1","e9.5",0.53,1389951,1056625,1389951,0.6,1423920,4142851,5566771,2144928,965323,33.5505911267386,TRUE,FALSE,FALSE,"C1",3273906.17,6.51506622839444,FALSE,167,2.22271647114758,FALSE,98.6144528333195,181.492588470571,0.449582037477477,FALSE,205967.47,6.25855443641715,FALSE,192.626381934553,0.567035554480879,FALSE,13,11.6657851885631,0.0288977501398037,FALSE,7117.77,0.216281488581167,FALSE,11.2705172624837,0.0331770962058048,FALSE,1,5.31380074292712,2.28696453038977,3.85240496156399,1.08886287075531,FALSE,0,0,0,FALSE,22.1291357290181,29.733679264241,39.5195095038413,55.3742152604207,22.1291357290181,29.733679264241,39.5195095038413,55.3742152604207,0,0,FALSE,1.94057162148713,3.68217772058617,6.90606137890493,15.5229713375764,1.94057162148713,3.68217772058617,6.90606137890493,15.5229713375764,3273906.17,31358.4323812577,0,0,6.51506636104773,4.49636819317316,FALSE,"S",3,9.03738343829795,-10.2182947290814,0.0968090186082877,0.015950222368012,-0.0137949327290876,0.0370869157468925
"c1run4_12_X_isl1.e9.5","c1run4_12_X_isl1-e9.5","isl1","e9.5",0.5,2002004,1605420,2002004,0.61,2071347,6388814,8460161,3112297,1725248,31.3360820959884,TRUE,FALSE,FALSE,"C1",4747898.49,6.67650142517217,FALSE,154,2.18752072083646,FALSE,98.7223097983904,170.679986039866,0.44847177667474,FALSE,186000.05,3.89292362407801,FALSE,183.641146978586,0.557429986170017,FALSE,13,12.0062509941507,0.031547135897304,FALSE,13085.04,0.273865847552223,FALSE,11.7040333063741,0.0355267827033682,FALSE,1,5.26951539587339,2.2663284892926,4.11680824346905,1.10394162368154,FALSE,0,0,0,FALSE,21.9275260874417,29.6999881730833,39.3856963020286,55.5488577852894,21.9275260874417,29.6999881730833,39.3856963020286,55.5488577852894,0,0,FALSE,2.02316840372353,3.82944449973761,7.16955694492012,16.1405237114583,2.02316840372353,3.82944449973761,7.16955694492012,16.1405237114583,4747898.49,30172.5581482556,0,0,6.67650151664304,4.47962652638439,FALSE,"S",3,-3.23672952051584,-15.4463455061724,0.0983587324360354,0.0279151885168295,0.00210074512988657,0.0670883247619428
"c1run4_14_X_isl1.e9.5","c1run4_14_X_isl1-e9.5","isl1","e9.5",0.53,1237186,959391,1237186,0.58,1134052,3709538,4843590,1702551,936085,33.3514847401482,TRUE,FALSE,FALSE,"C1",2874283.97,6.4585296728141,FALSE,176,2.24551266781415,FALSE,98.5397826267319,161.241064632565,0.436747436891135,FALSE,74989.59,2.59307586174988,FALSE,178.493411033663,0.557030529119961,FALSE,12,11.6857444524447,0.0316527241332742,FALSE,6341.84,0.219295401176082,FALSE,11.4421763419677,0.0357079933939306,FALSE,1,4.87500677049211,2.25404851082942,3.80228375632991,1.09489635227114,FALSE,0,0,0,FALSE,21.2738301567329,29.3685139955048,39.845305890218,56.426964312785,21.2738301567329,29.3685139955048,39.845305890218,56.426964312785,0,0,FALSE,2.03977370363949,3.88792623392992,7.33955486596748,16.5358091176054,2.03977370363949,3.88792623392992,7.33955486596748,16.5358091176054,2874283.97,29600.6876890259,0,0,6.45852982391066,4.47131647231356,FALSE,"G2M",3,-11.3189614006641,-19.0540123964678,0.0948807052488186,0.030814079985197,-0.0171892782679418,0.0563601686792843
"c1run4_15_X_isl1.e9.5","c1run4_15_X_isl1-e9.5","isl1","e9.5",0.5,1080848,883483,1080848,0.61,897401,3376928,4274329,1355719,948432,32.006841721233,TRUE,FALSE,FALSE,"C1",2474125.19,6.39342167102092,FALSE,158,2.19865708695442,FALSE,98.6891230399071,162.283226942882,0.41028009434147,FALSE,93893.22,3.77110148401792,FALSE,174.710920318331,0.510456715357217,FALSE,12,10.5676642284622,0.0267168847840848,FALSE,2514.58,0.100994900054357,FALSE,10.3217364742272,0.0301572431065945,FALSE,1,4.97263885851354,2.24479875345097,3.40063813323247,1.05391304198817,FALSE,0,0,0,FALSE,20.9982571657985,29.0609465885597,38.7792110875361,54.8268004174843,20.9982571657985,29.0609465885597,38.7792110875361,54.8268004174843,0,0,FALSE,1.89904250526222,3.59586953497793,6.77532843726233,15.3601260154537,1.89904250526222,3.59586953497793,6.77532843726233,15.3601260154537,2474125.19,31716.9888307856,0,0,6.39342184655545,4.50130564184283,FALSE,"G2M",2,26.1191856159301,-11.285062718721,0.212637331506845,-0.0651379563750886,0.0023984518401792,0.0169166163857146
"c1run4_16_X_isl1.e9.5","c1run4_16_X_isl1-e9.5","isl1","e9.5",0.52,1876896,1737848,1876896,0.59,1755876,7740922,9496798,2650246,3216968,24.2464140576536,TRUE,FALSE,FALSE,"C1",4321269.24,6.63561132620559,FALSE,150,2.17609125905568,FALSE,98.7554965568738,172.375818419507,0.422961853138094,FALSE,183661.54,4.21121659163051,FALSE,185.889322168316,0.524543898324401,FALSE,11,10.5810624961478,0.0259629560722317,FALSE,4445.76,0.101937826909255,FALSE,10.363127262829,0.0292427510621304,FALSE,1,5.26402058619004,2.27158448888096,3.64804369039151,1.0554978706429,FALSE,0,0,0,FALSE,20.6278528481599,28.41041397365,38.1660933027167,54.4480669758036,20.6278528481599,28.41041397365,38.1660933027167,54.4480669758036,0,0,FALSE,1.87540692641719,3.54808020473419,6.65131358764422,15.0256374215432,1.87540692641719,3.54808020473419,6.65131358764422,15.0256374215432,4321269.24,32285.5723590779,0,0,6.63561142670718,4.50902194143856,FALSE,"S",3,-3.97474398678288,-19.4415177979533,0.0952380344721748,0.0289207368248741,0.0126558362125991,0.060330124451216
"c1run4_17_X_isl1.e9.5","c1run4_17_X_isl1-e9.5","isl1","e9.5",0.5,2125946,1782309,2125946,0.55,1987441,7260053,9247494,3043068,2284918,29.2827889823945,TRUE,FALSE,FALSE,"C1",4948769.37,6.69449721463753,FALSE,148,2.17026171539496,FALSE,98.7720899361155,182.006709405365,0.474047572074308,FALSE,316287.09,6.31437259533966,FALSE,194.272477330468,0.595003708207222,FALSE,12,11.5723433987089,0.0301408739781678,FALSE,10153.9,0.20271300955034,FALSE,11.2544912961027,0.0344694428525558,FALSE,1,5.50008283862877,2.29064103598719,4.00667565106313,1.08829528769083,FALSE,0,0,0,FALSE,21.6856889008751,29.4565614400414,39.1965978806565,56.1696155583827,21.6856889008751,29.4565614400414,39.1965978806565,56.1696155583827,0,0,FALSE,2.03836305987318,3.83776156899704,7.16208929254584,16.1196693589604,2.03836305987318,3.83776156899704,7.16208929254584,16.1196693589604,4948769.37,29970.7928811385,0,0,6.6944973023956,4.476712722762,FALSE,"G2M",3,2.56429053742736,-22.8489562962895,0.0923353463910842,0.026735103571721,0.00587889524922889,0.048905177526042
"c1run4_22_X_isl1.e9.5","c1run4_22_X_isl1-e9.5","isl1","e9.5",0.52,1962330,1509618,1962330,0.6,2164752,5816253,7981005,3195303,1298740,33.7387317917567,TRUE,FALSE,FALSE,"C1",4605573.67,6.66328373359872,FALSE,171,2.23299611039215,FALSE,98.5812660748361,151.567103102693,0.358139280862391,FALSE,104965.26,2.26599634128148,FALSE,165.774923468865,0.451935358498455,FALSE,12,11.7424425675365,0.0277463239094575,FALSE,10565.47,0.228088001343675,FALSE,11.5334952141488,0.0314425981039617,FALSE,1,5.02104972335005,2.22213075003182,4.02392992433945,1.09807219952908,FALSE,0,0,0,FALSE,21.0254404637501,29.2896949795182,39.4602531675495,55.1926767898168,21.0254404637501,29.2896949795182,39.4602531675495,55.1926767898168,0,0,FALSE,1.78156299412619,3.41032657260233,6.42532620035074,14.5074550828163,1.78156299412619,3.41032657260233,6.42532620035074,14.5074550828163,4605573.67,33768.6080661313,0,0,6.6632838278963,4.52852602019407,FALSE,"S",NA,-0.0399560863002986,-2.21823594970584,0.0738598149408838,0.0271121042423893,-0.0139801863271601,-0.00778018017328551
"c1run4_25_X_isl1.e9.5","c1run4_25_X_isl1-e9.5","isl1","e9.5",0.51,1153089,938370,1153089,0.57,1133298,3898601,5031899,1691862,1240306,29.5769944141501,TRUE,FALSE,FALSE,"C1",2692303.45,6.43012400771888,FALSE,166,2.22010808804005,FALSE,98.6227495229403,159.41883909585,0.340108822635651,FALSE,73594.93,2.71137261317931,FALSE,174.637623553141,0.438676447773136,FALSE,10,12.0440616899056,0.0256951541256805,FALSE,7631,0.281140078687096,FALSE,11.7762315016733,0.0295809992039669,FALSE,1,4.86685379766065,2.24461755229514,3.88263836169604,1.10640277249395,FALSE,0,0,0,FALSE,21.634887776116,29.8918615581762,39.3192557844845,53.6752571482981,21.634887776116,29.8918615581762,39.3192557844845,53.6752571482981,0,0,FALSE,1.65316660514677,3.1477805715407,5.92270101758836,13.2813530242517,1.65316660514677,3.1477805715407,5.92270101758836,13.2813530242517,2692303.45,36633.7108670076,0,0,6.43012416902848,4.56389276829597,FALSE,"G2M",1,-8.96213617265315,32.1427782413226,0.0927061697712254,0.0250190320421884,-0.18849929747788,-0.026923359013164
"c1run4_28_X_isl1.e9.5","c1run4_28_X_isl1-e9.5","isl1","e9.5",0.52,2023915,1710713,2023915,0.56,2133308,7187386,9320694,3184661,2386796,28.1592640217181,TRUE,FALSE,FALSE,"C1",4776673.67,6.67912557242021,FALSE,156,2.19312459835446,FALSE,98.7057164191488,160.901192227154,0.34516257412813,FALSE,168510.71,3.49892124109309,FALSE,173.063704680819,0.435264542403754,FALSE,12,11.3438149511409,0.0243345640561898,FALSE,8332.14,0.173006817369421,FALSE,11.0786845461946,0.0278634885825912,FALSE,1,5.2266300856921,2.2407082225812,3.92080867820352,1.08201963913307,FALSE,0,0,0,FALSE,21.7897604464154,29.646326875832,39.7502928015595,54.815443358516,21.7897604464154,29.646326875832,39.7502928015595,54.815443358516,0,0,FALSE,1.67928156263935,3.19275596215231,5.98586321950288,13.4588699484681,1.67928156263935,3.19275596215231,5.98586321950288,13.4588699484681,4776673.67,36137.0761726978,0,0,6.67912566334005,4.55796502897144,FALSE,"G1",4,6.29688520676861,5.35704477817222,0.0969903446161519,0.0187959937864599,0.00566799100198515,0.0468486988091869
